date,app_name,count,is_anomaly,anomaly_score
2025-05-04,Wasselni,2,False,0.04899152606863444
2025-05-11,Bolt,6,True,-0.035012579097354224
2025-05-11,Careem,4,False,0.04241713439480882
2025-05-11,HungerStation,8,True,-0.19060692498473042
2025-05-11,Jahez,4,False,0.04241713439480882
2025-05-11,Jeeny,5,False,0.0030138925274549866
2025-05-11,Kayan,2,False,0.04899152606863444
2025-05-11,Keeta,2,False,0.04899152606863444
2025-05-11,Khamsat,1,False,0.0
2025-05-11,Mostaql,2,False,0.04899152606863444
2025-05-11,Mrsool,4,False,0.04241713439480882
2025-05-11,Sary,5,False,0.0030138925274549866
2025-05-11,TheChefs,9,True,-0.2443674519689174
2025-05-11,ToYou,1,False,0.0
2025-05-11,Uber,1,False,0.0
2025-05-11,Wasselni,1,False,0.0
2025-05-18,Bolt,4,False,0.04241713439480882
2025-05-18,Careem,4,False,0.04241713439480882
2025-05-18,HungerStation,4,False,0.04241713439480882
2025-05-18,Jahez,1,False,0.0
2025-05-18,Jeeny,1,False,0.0
2025-05-18,Kayan,3,False,0.050903557142811195
2025-05-18,Keeta,2,False,0.04899152606863444
2025-05-18,Khamsat,5,False,0.0030138925274549866
2025-05-18,Mostaql,3,False,0.050903557142811195
2025-05-18,Mrsool,2,False,0.04899152606863444
2025-05-18,Sary,2,False,0.04899152606863444
2025-05-18,TheChefs,3,False,0.050903557142811195
2025-05-18,ToYou,4,False,0.04241713439480882
2025-05-18,Uber,3,False,0.050903557142811195
2025-05-18,Wasselni,2,False,0.04899152606863444
2025-05-25,Bolt,5,False,0.0030138925274549866
2025-05-25,Careem,1,False,0.0
2025-05-25,HungerStation,4,False,0.04241713439480882
2025-05-25,Jahez,2,False,0.04899152606863444
2025-05-25,Jeeny,6,True,-0.035012579097354224
2025-05-25,Kayan,3,False,0.050903557142811195
2025-05-25,Keeta,3,False,0.050903557142811195
2025-05-25,Khamsat,1,False,0.0
2025-05-25,Mostaql,4,False,0.04241713439480882
2025-05-25,Mrsool,2,False,0.04899152606863444
2025-05-25,Sary,3,False,0.050903557142811195
2025-05-25,TheChefs,1,False,0.0
2025-05-25,ToYou,3,False,0.050903557142811195
2025-05-25,Uber,2,False,0.04899152606863444
2025-05-25,Wasselni,2,False,0.04899152606863444
2025-06-01,Bolt,1,False,0.0
2025-06-01,Careem,4,False,0.04241713439480882
2025-06-01,HungerStation,4,False,0.04241713439480882
2025-06-01,Jahez,2,False,0.04899152606863444
2025-06-01,Jeeny,5,False,0.0030138925274549866
2025-06-01,Kayan,2,False,0.04899152606863444
2025-06-01,Keeta,2,False,0.04899152606863444
2025-06-01,Khamsat,5,False,0.0030138925274549866
2025-06-01,Mostaql,4,False,0.04241713439480882
2025-06-01,Sary,3,False,0.050903557142811195
2025-06-01,TheChefs,3,False,0.050903557142811195
2025-06-01,ToYou,1,False,0.0
2025-06-01,Uber,2,False,0.04899152606863444
2025-06-01,Wasselni,4,False,0.04241713439480882
2025-06-08,Bolt,3,False,0.050903557142811195
2025-06-08,Careem,4,False,0.04241713439480882
2025-06-08,HungerStation,4,False,0.04241713439480882
2025-06-08,Jahez,1,False,0.0
2025-06-08,Jeeny,2,False,0.04899152606863444
2025-06-08,Kayan,4,False,0.04241713439480882
2025-06-08,Keeta,4,False,0.04241713439480882
2025-06-08,Khamsat,3,False,0.050903557142811195
2025-06-08,Mostaql,3,False,0.050903557142811195
2025-06-08,Mrsool,2,False,0.04899152606863444
2025-06-08,Sary,3,False,0.050903557142811195
2025-06-08,TheChefs,3,False,0.050903557142811195
2025-06-08,ToYou,9,True,-0.2443674519689174
2025-06-08,Uber,3,False,0.050903557142811195
2025-06-08,Wasselni,3,False,0.050903557142811195
2025-06-15,Bolt,6,True,-0.035012579097354224
2025-06-15,Careem,1,False,0.0
2025-06-15,HungerStation,1,False,0.0
2025-06-15,Jahez,3,False,0.050903557142811195
2025-06-15,Jeeny,2,False,0.04899152606863444
2025-06-15,Kayan,1,False,0.0
2025-06-15,Keeta,2,False,0.04899152606863444
2025-06-15,Khamsat,4,False,0.04241713439480882
2025-06-15,Mostaql,4,False,0.04241713439480882
2025-06-15,Mrsool,2,False,0.04899152606863444
2025-06-15,Sary,2,False,0.04899152606863444
2025-06-15,TheChefs,2,False,0.04899152606863444
2025-06-15,ToYou,4,False,0.04241713439480882
2025-06-15,Uber,4,False,0.04241713439480882
2025-06-15,Wasselni,4,False,0.04241713439480882
2025-06-22,Bolt,6,True,-0.035012579097354224
2025-06-22,Careem,3,False,0.050903557142811195
2025-06-22,HungerStation,6,True,-0.035012579097354224
2025-06-22,Jahez,2,False,0.04899152606863444
2025-06-22,Jeeny,5,False,0.0030138925274549866
2025-06-22,Kayan,4,False,0.04241713439480882
2025-06-22,Keeta,1,False,0.0
2025-06-22,Khamsat,3,False,0.050903557142811195
2025-06-22,Mostaql,4,False,0.04241713439480882
2025-06-22,Mrsool,2,False,0.04899152606863444
2025-06-22,Sary,2,False,0.04899152606863444
2025-06-22,TheChefs,2,False,0.04899152606863444
2025-06-22,ToYou,2,False,0.04899152606863444
2025-06-22,Uber,3,False,0.050903557142811195
2025-06-22,Wasselni,3,False,0.050903557142811195
2025-06-29,Bolt,3,False,0.050903557142811195
2025-06-29,Careem,3,False,0.050903557142811195
2025-06-29,HungerStation,6,True,-0.035012579097354224
2025-06-29,Jahez,1,False,0.0
2025-06-29,Jeeny,3,False,0.050903557142811195
2025-06-29,Kayan,4,False,0.04241713439480882
2025-06-29,Keeta,1,False,0.0
2025-06-29,Mostaql,1,False,0.0
2025-06-29,Mrsool,3,False,0.050903557142811195
2025-06-29,Sary,2,False,0.04899152606863444
2025-06-29,TheChefs,3,False,0.050903557142811195
2025-06-29,ToYou,4,False,0.04241713439480882
2025-06-29,Uber,5,False,0.0030138925274549866
2025-06-29,Wasselni,2,False,0.04899152606863444
2025-07-06,Bolt,4,False,0.04241713439480882
2025-07-06,Careem,3,False,0.050903557142811195
2025-07-06,HungerStation,4,False,0.04241713439480882
2025-07-06,Jahez,4,False,0.04241713439480882
2025-07-06,Jeeny,6,True,-0.035012579097354224
2025-07-06,Kayan,1,False,0.0
2025-07-06,Keeta,1,False,0.0
2025-07-06,Khamsat,1,False,0.0
2025-07-06,Mostaql,3,False,0.050903557142811195
2025-07-06,Mrsool,2,False,0.04899152606863444
2025-07-06,Sary,1,False,0.0
2025-07-06,TheChefs,7,True,-0.10240785862386281
2025-07-06,ToYou,3,False,0.050903557142811195
2025-07-06,Uber,2,False,0.04899152606863444
2025-07-06,Wasselni,1,False,0.0
2025-07-13,Bolt,4,False,0.04241713439480882
2025-07-13,Careem,1,False,0.0
2025-07-13,HungerStation,5,False,0.0030138925274549866
2025-07-13,Jahez,5,False,0.0030138925274549866
2025-07-13,Jeeny,1,False,0.0
2025-07-13,Kayan,7,True,-0.10240785862386281
2025-07-13,Keeta,6,True,-0.035012579097354224
2025-07-13,Khamsat,2,False,0.04899152606863444
2025-07-13,Mostaql,3,False,0.050903557142811195
2025-07-13,Mrsool,2,False,0.04899152606863444
2025-07-13,Sary,3,False,0.050903557142811195
2025-07-13,TheChefs,2,False,0.04899152606863444
2025-07-13,ToYou,3,False,0.050903557142811195
2025-07-13,Uber,1,False,0.0
2025-07-13,Wasselni,1,False,0.0
2025-07-20,Bolt,6,True,-0.035012579097354224
2025-07-20,Careem,2,False,0.04899152606863444
2025-07-20,HungerStation,7,True,-0.10240785862386281
2025-07-20,Jahez,2,False,0.04899152606863444
2025-07-20,Jeeny,4,False,0.04241713439480882
2025-07-20,Keeta,3,False,0.050903557142811195
2025-07-20,Khamsat,3,False,0.050903557142811195
2025-07-20,Mostaql,2,False,0.04899152606863444
2025-07-20,Mrsool,3,False,0.050903557142811195
2025-07-20,Sary,6,True,-0.035012579097354224
2025-07-20,TheChefs,1,False,0.0
2025-07-20,ToYou,5,False,0.0030138925274549866
2025-07-20,Uber,3,False,0.050903557142811195
2025-07-20,Wasselni,1,False,0.0
2025-07-27,Bolt,4,False,0.04241713439480882
2025-07-27,Careem,4,False,0.04241713439480882
2025-07-27,HungerStation,5,False,0.0030138925274549866
2025-07-27,Jahez,5,False,0.0030138925274549866
2025-07-27,Jeeny,4,False,0.04241713439480882
2025-07-27,Kayan,1,False,0.0
2025-07-27,Keeta,5,False,0.0030138925274549866
2025-07-27,Mostaql,3,False,0.050903557142811195
2025-07-27,Mrsool,3,False,0.050903557142811195
2025-07-27,Sary,2,False,0.04899152606863444
2025-07-27,TheChefs,3,False,0.050903557142811195
2025-07-27,ToYou,3,False,0.050903557142811195
2025-07-27,Uber,2,False,0.04899152606863444
2025-07-27,Wasselni,2,False,0.04899152606863444
2025-08-03,Bolt,4,False,0.04241713439480882
2025-08-03,Careem,3,False,0.050903557142811195
2025-08-03,HungerStation,6,True,-0.035012579097354224
2025-08-03,Jahez,4,False,0.04241713439480882
2025-08-03,Jeeny,2,False,0.04899152606863444
2025-08-03,Kayan,6,True,-0.035012579097354224
2025-08-03,Keeta,2,False,0.04899152606863444
2025-08-03,Khamsat,1,False,0.0
2025-08-03,Mostaql,2,False,0.04899152606863444
2025-08-03,Mrsool,2,False,0.04899152606863444
2025-08-03,Sary,2,False,0.04899152606863444
2025-08-03,TheChefs,6,True,-0.035012579097354224
2025-08-03,ToYou,4,False,0.04241713439480882
2025-08-03,Uber,1,False,0.0
2025-08-10,Bolt,2,False,0.04899152606863444
2025-08-10,Careem,6,True,-0.035012579097354224
2025-08-10,HungerStation,2,False,0.04899152606863444
2025-08-10,Jahez,5,False,0.0030138925274549866
2025-08-10,Jeeny,3,False,0.050903557142811195
2025-08-10,Kayan,4,False,0.04241713439480882
2025-08-10,Keeta,7,True,-0.10240785862386281
2025-08-10,Khamsat,4,False,0.04241713439480882
2025-08-10,Mostaql,6,True,-0.035012579097354224
2025-08-10,Mrsool,2,False,0.04899152606863444
2025-08-10,Sary,1,False,0.0
2025-08-10,TheChefs,3,False,0.050903557142811195
2025-08-10,ToYou,4,False,0.04241713439480882
2025-08-10,Uber,3,False,0.050903557142811195
2025-08-10,Wasselni,4,False,0.04241713439480882
2025-08-17,Bolt,2,False,0.04899152606863444
2025-08-17,Careem,3,False,0.050903557142811195
2025-08-17,HungerStation,2,False,0.04899152606863444
2025-08-17,Jahez,5,False,0.0030138925274549866
2025-08-17,Jeeny,6,True,-0.035012579097354224
2025-08-17,Kayan,1,False,0.0
2025-08-17,Keeta,5,False,0.0030138925274549866
2025-08-17,Khamsat,4,False,0.04241713439480882
2025-08-17,Mostaql,2,False,0.04899152606863444
2025-08-17,Mrsool,3,False,0.050903557142811195
2025-08-17,Sary,1,False,0.0
2025-08-17,TheChefs,3,False,0.050903557142811195
2025-08-17,ToYou,5,False,0.0030138925274549866
2025-08-17,Uber,1,False,0.0
2025-08-17,Wasselni,1,False,0.0
2025-08-24,Bolt,5,False,0.0030138925274549866
2025-08-24,Careem,4,False,0.04241713439480882
2025-08-24,HungerStation,2,False,0.04899152606863444
2025-08-24,Jahez,4,False,0.04241713439480882
2025-08-24,Jeeny,4,False,0.04241713439480882
2025-08-24,Kayan,3,False,0.050903557142811195
2025-08-24,Keeta,7,True,-0.10240785862386281
2025-08-24,Khamsat,1,False,0.0
2025-08-24,Mostaql,1,False,0.0
2025-08-24,Mrsool,5,False,0.0030138925274549866
2025-08-24,Sary,4,False,0.04241713439480882
2025-08-24,TheChefs,3,False,0.050903557142811195
2025-08-24,ToYou,2,False,0.04899152606863444
2025-08-24,Uber,2,False,0.04899152606863444
2025-08-24,Wasselni,2,False,0.04899152606863444
2025-08-31,Bolt,5,False,0.0030138925274549866
2025-08-31,Careem,4,False,0.04241713439480882
2025-08-31,HungerStation,1,False,0.0
2025-08-31,Jahez,1,False,0.0
2025-08-31,Jeeny,2,False,0.04899152606863444
2025-08-31,Kayan,2,False,0.04899152606863444
2025-08-31,Keeta,5,False,0.0030138925274549866
2025-08-31,Khamsat,3,False,0.050903557142811195
2025-08-31,Mostaql,2,False,0.04899152606863444
2025-08-31,Mrsool,3,False,0.050903557142811195
2025-08-31,Sary,5,False,0.0030138925274549866
2025-08-31,ToYou,8,True,-0.19060692498473042
2025-08-31,Uber,4,False,0.04241713439480882
2025-08-31,Wasselni,2,False,0.04899152606863444
2025-09-07,Bolt,1,False,0.0
2025-09-07,Careem,4,False,0.04241713439480882
2025-09-07,HungerStation,5,False,0.0030138925274549866
2025-09-07,Jahez,1,False,0.0
2025-09-07,Jeeny,4,False,0.04241713439480882
2025-09-07,Kayan,3,False,0.050903557142811195
2025-09-07,Keeta,4,False,0.04241713439480882
2025-09-07,Khamsat,4,False,0.04241713439480882
2025-09-07,Mostaql,4,False,0.04241713439480882
2025-09-07,Mrsool,4,False,0.04241713439480882
2025-09-07,Sary,1,False,0.0
2025-09-07,TheChefs,5,False,0.0030138925274549866
2025-09-07,ToYou,6,True,-0.035012579097354224
2025-09-07,Uber,2,False,0.04899152606863444
2025-09-07,Wasselni,2,False,0.04899152606863444
2025-09-14,Bolt,4,False,0.04241713439480882
2025-09-14,Careem,3,False,0.050903557142811195
2025-09-14,HungerStation,3,False,0.050903557142811195
2025-09-14,Jahez,3,False,0.050903557142811195
2025-09-14,Jeeny,3,False,0.050903557142811195
2025-09-14,Kayan,1,False,0.0
2025-09-14,Keeta,5,False,0.0030138925274549866
2025-09-14,Khamsat,5,False,0.0030138925274549866
2025-09-14,Mostaql,2,False,0.04899152606863444
2025-09-14,Mrsool,2,False,0.04899152606863444
2025-09-14,Sary,4,False,0.04241713439480882
2025-09-14,TheChefs,5,False,0.0030138925274549866
2025-09-14,ToYou,4,False,0.04241713439480882
2025-09-14,Uber,4,False,0.04241713439480882
2025-09-14,Wasselni,8,True,-0.19060692498473042
2025-09-21,Bolt,2,False,0.04899152606863444
2025-09-21,Careem,4,False,0.04241713439480882
2025-09-21,HungerStation,5,False,0.0030138925274549866
2025-09-21,Jahez,1,False,0.0
2025-09-21,Jeeny,5,False,0.0030138925274549866
2025-09-21,Kayan,2,False,0.04899152606863444
2025-09-21,Keeta,2,False,0.04899152606863444
2025-09-21,Khamsat,4,False,0.04241713439480882
2025-09-21,Mostaql,2,False,0.04899152606863444
2025-09-21,Mrsool,3,False,0.050903557142811195
2025-09-21,Sary,1,False,0.0
2025-09-21,TheChefs,1,False,0.0
2025-09-21,ToYou,2,False,0.04899152606863444
2025-09-21,Uber,4,False,0.04241713439480882
2025-09-21,Wasselni,2,False,0.04899152606863444
2025-09-28,Bolt,4,False,0.04241713439480882
2025-09-28,Careem,6,True,-0.035012579097354224
2025-09-28,HungerStation,4,False,0.04241713439480882
2025-09-28,Jeeny,3,False,0.050903557142811195
2025-09-28,Kayan,2,False,0.04899152606863444
2025-09-28,Keeta,5,False,0.0030138925274549866
2025-09-28,Khamsat,4,False,0.04241713439480882
2025-09-28,Mostaql,6,True,-0.035012579097354224
2025-09-28,Mrsool,2,False,0.04899152606863444
2025-09-28,Sary,2,False,0.04899152606863444
2025-09-28,TheChefs,2,False,0.04899152606863444
2025-09-28,ToYou,5,False,0.0030138925274549866
2025-09-28,Wasselni,2,False,0.04899152606863444
2025-10-05,Bolt,6,True,-0.035012579097354224
2025-10-05,Careem,5,False,0.0030138925274549866
2025-10-05,HungerStation,3,False,0.050903557142811195
2025-10-05,Jahez,2,False,0.04899152606863444
2025-10-05,Jeeny,3,False,0.050903557142811195
2025-10-05,Keeta,2,False,0.04899152606863444
2025-10-05,Khamsat,3,False,0.050903557142811195
2025-10-05,Sary,2,False,0.04899152606863444
2025-10-05,TheChefs,3,False,0.050903557142811195
2025-10-05,ToYou,2,False,0.04899152606863444
2025-10-05,Uber,2,False,0.04899152606863444
2025-10-05,Wasselni,3,False,0.050903557142811195
2025-10-12,Bolt,4,False,0.04241713439480882
2025-10-12,Careem,2,False,0.04899152606863444
2025-10-12,HungerStation,1,False,0.0
2025-10-12,Jahez,3,False,0.050903557142811195
2025-10-12,Jeeny,4,False,0.04241713439480882
2025-10-12,Kayan,3,False,0.050903557142811195
2025-10-12,Keeta,1,False,0.0
2025-10-12,Khamsat,2,False,0.04899152606863444
2025-10-12,Mostaql,2,False,0.04899152606863444
2025-10-12,Mrsool,2,False,0.04899152606863444
2025-10-12,Sary,3,False,0.050903557142811195
2025-10-12,TheChefs,3,False,0.050903557142811195
2025-10-12,ToYou,3,False,0.050903557142811195
2025-10-12,Uber,3,False,0.050903557142811195
2025-10-12,Wasselni,2,False,0.04899152606863444
2025-10-19,Bolt,3,False,0.050903557142811195
2025-10-19,Careem,4,False,0.04241713439480882
2025-10-19,HungerStation,5,False,0.0030138925274549866
2025-10-19,Jahez,4,False,0.04241713439480882
2025-10-19,Jeeny,4,False,0.04241713439480882
2025-10-19,Kayan,3,False,0.050903557142811195
2025-10-19,Keeta,1,False,0.0
2025-10-19,Khamsat,5,False,0.0030138925274549866
2025-10-19,Mostaql,3,False,0.050903557142811195
2025-10-19,Mrsool,5,False,0.0030138925274549866
2025-10-19,Sary,1,False,0.0
2025-10-19,TheChefs,3,False,0.050903557142811195
2025-10-19,ToYou,1,False,0.0
2025-10-19,Uber,2,False,0.04899152606863444
2025-10-19,Wasselni,1,False,0.0
2025-10-26,Bolt,4,False,0.04241713439480882
2025-10-26,Careem,2,False,0.04899152606863444
2025-10-26,HungerStation,3,False,0.050903557142811195
2025-10-26,Jahez,2,False,0.04899152606863444
2025-10-26,Jeeny,1,False,0.0
2025-10-26,Kayan,2,False,0.04899152606863444
2025-10-26,Keeta,3,False,0.050903557142811195
2025-10-26,Khamsat,2,False,0.04899152606863444
2025-10-26,Mostaql,3,False,0.050903557142811195
2025-10-26,Mrsool,5,False,0.0030138925274549866
2025-10-26,Sary,1,False,0.0
2025-10-26,TheChefs,6,True,-0.035012579097354224
2025-10-26,ToYou,5,False,0.0030138925274549866
2025-10-26,Uber,1,False,0.0
2025-10-26,Wasselni,2,False,0.04899152606863444
2025-11-02,Bolt,6,True,-0.035012579097354224
2025-11-02,Careem,7,True,-0.10240785862386281
2025-11-02,HungerStation,2,False,0.04899152606863444
2025-11-02,Jahez,1,False,0.0
2025-11-02,Jeeny,3,False,0.050903557142811195
2025-11-02,Kayan,3,False,0.050903557142811195
2025-11-02,Keeta,2,False,0.04899152606863444
2025-11-02,Khamsat,6,True,-0.035012579097354224
2025-11-02,Mostaql,2,False,0.04899152606863444
2025-11-02,Mrsool,4,False,0.04241713439480882
2025-11-02,Sary,2,False,0.04899152606863444
2025-11-02,TheChefs,5,False,0.0030138925274549866
2025-11-02,ToYou,8,True,-0.19060692498473042
2025-11-02,Uber,6,True,-0.035012579097354224
2025-11-09,Bolt,7,True,-0.10240785862386281
2025-11-09,Careem,1,False,0.0
2025-11-09,HungerStation,3,False,0.050903557142811195
2025-11-09,Jahez,1,False,0.0
2025-11-09,Jeeny,1,False,0.0
2025-11-09,Keeta,3,False,0.050903557142811195
2025-11-09,Khamsat,1,False,0.0
2025-11-09,Mostaql,1,False,0.0
2025-11-09,Mrsool,3,False,0.050903557142811195
2025-11-09,Sary,3,False,0.050903557142811195
2025-11-09,TheChefs,7,True,-0.10240785862386281
2025-11-09,ToYou,4,False,0.04241713439480882
2025-11-16,Bolt,1,False,0.0
2025-11-16,Careem,3,False,0.050903557142811195
2025-11-16,Jahez,1,False,0.0
2025-11-16,Jeeny,4,False,0.04241713439480882
2025-11-16,Kayan,4,False,0.04241713439480882
2025-11-16,Keeta,2,False,0.04899152606863444
2025-11-16,Khamsat,3,False,0.050903557142811195
2025-11-16,Mostaql,4,False,0.04241713439480882
2025-11-16,Mrsool,1,False,0.0
2025-11-16,Sary,7,True,-0.10240785862386281
2025-11-16,TheChefs,2,False,0.04899152606863444
2025-11-16,ToYou,5,False,0.0030138925274549866
2025-11-16,Uber,7,True,-0.10240785862386281
2025-11-16,Wasselni,5,False,0.0030138925274549866
2025-11-23,Bolt,2,False,0.04899152606863444
2025-11-23,Careem,2,False,0.04899152606863444
2025-11-23,HungerStation,3,False,0.050903557142811195
2025-11-23,Jahez,3,False,0.050903557142811195
2025-11-23,Kayan,3,False,0.050903557142811195
2025-11-23,Keeta,8,True,-0.19060692498473042
2025-11-23,Khamsat,1,False,0.0
2025-11-23,Mostaql,2,False,0.04899152606863444
2025-11-23,Mrsool,1,False,0.0
2025-11-23,Sary,2,False,0.04899152606863444
2025-11-23,TheChefs,4,False,0.04241713439480882
2025-11-23,ToYou,4,False,0.04241713439480882
2025-11-23,Uber,2,False,0.04899152606863444
2025-11-23,Wasselni,3,False,0.050903557142811195
2025-11-30,Bolt,3,False,0.050903557142811195
2025-11-30,Careem,3,False,0.050903557142811195
2025-11-30,HungerStation,4,False,0.04241713439480882
2025-11-30,Jahez,1,False,0.0
2025-11-30,Jeeny,3,False,0.050903557142811195
2025-11-30,Kayan,2,False,0.04899152606863444
2025-11-30,Keeta,1,False,0.0
2025-11-30,Khamsat,5,False,0.0030138925274549866
2025-11-30,Mostaql,4,False,0.04241713439480882
2025-11-30,Mrsool,1,False,0.0
2025-11-30,Sary,5,False,0.0030138925274549866
2025-11-30,TheChefs,1,False,0.0
2025-11-30,ToYou,3,False,0.050903557142811195
2025-11-30,Uber,3,False,0.050903557142811195
2025-11-30,Wasselni,2,False,0.04899152606863444
2025-12-07,Bolt,2,False,0.04899152606863444
2025-12-07,Careem,6,True,-0.035012579097354224
2025-12-07,Jahez,5,False,0.0030138925274549866
2025-12-07,Jeeny,4,False,0.04241713439480882
2025-12-07,Kayan,1,False,0.0
2025-12-07,Keeta,3,False,0.050903557142811195
2025-12-07,Khamsat,4,False,0.04241713439480882
2025-12-07,Mostaql,2,False,0.04899152606863444
2025-12-07,Mrsool,2,False,0.04899152606863444
2025-12-07,Sary,1,False,0.0
2025-12-07,TheChefs,2,False,0.04899152606863444
2025-12-07,ToYou,3,False,0.050903557142811195
2025-12-07,Uber,3,False,0.050903557142811195
2025-12-14,Bolt,2,False,0.04899152606863444
2025-12-14,Careem,2,False,0.04899152606863444
2025-12-14,HungerStation,4,False,0.04241713439480882
2025-12-14,Jahez,2,False,0.04899152606863444
2025-12-14,Jeeny,2,False,0.04899152606863444
2025-12-14,Kayan,1,False,0.0
2025-12-14,Keeta,1,False,0.0
2025-12-14,Khamsat,2,False,0.04899152606863444
2025-12-14,Mostaql,2,False,0.04899152606863444
2025-12-14,Sary,8,True,-0.19060692498473042
2025-12-14,TheChefs,3,False,0.050903557142811195
2025-12-14,ToYou,2,False,0.04899152606863444
2025-12-14,Uber,2,False,0.04899152606863444
2025-12-14,Wasselni,3,False,0.050903557142811195
2025-12-21,Bolt,4,False,0.04241713439480882
2025-12-21,Careem,5,False,0.0030138925274549866
2025-12-21,HungerStation,2,False,0.04899152606863444
2025-12-21,Jahez,2,False,0.04899152606863444
2025-12-21,Jeeny,2,False,0.04899152606863444
2025-12-21,Kayan,4,False,0.04241713439480882
2025-12-21,Keeta,4,False,0.04241713439480882
2025-12-21,Khamsat,5,False,0.0030138925274549866
2025-12-21,Mostaql,2,False,0.04899152606863444
2025-12-21,Mrsool,2,False,0.04899152606863444
2025-12-21,Sary,2,False,0.04899152606863444
2025-12-21,TheChefs,3,False,0.050903557142811195
2025-12-21,ToYou,8,True,-0.19060692498473042
2025-12-21,Uber,3,False,0.050903557142811195
2025-12-21,Wasselni,2,False,0.04899152606863444
2025-12-28,Bolt,4,False,0.04241713439480882
2025-12-28,Careem,4,False,0.04241713439480882
2025-12-28,HungerStation,2,False,0.04899152606863444
2025-12-28,Jahez,1,False,0.0
2025-12-28,Jeeny,7,True,-0.10240785862386281
2025-12-28,Kayan,2,False,0.04899152606863444
2025-12-28,Keeta,1,False,0.0
2025-12-28,Khamsat,7,True,-0.10240785862386281
2025-12-28,Mostaql,4,False,0.04241713439480882
2025-12-28,Mrsool,2,False,0.04899152606863444
2025-12-28,TheChefs,5,False,0.0030138925274549866
2025-12-28,ToYou,1,False,0.0
2025-12-28,Uber,1,False,0.0
2025-12-28,Wasselni,2,False,0.04899152606863444
2026-01-04,Bolt,4,False,0.04241713439480882
2026-01-04,Careem,2,False,0.04899152606863444
2026-01-04,HungerStation,4,False,0.04241713439480882
2026-01-04,Jahez,1,False,0.0
2026-01-04,Jeeny,2,False,0.04899152606863444
2026-01-04,Kayan,4,False,0.04241713439480882
2026-01-04,Keeta,1,False,0.0
